COD_PROV,DES_PROV,COD_MUNI,DES_MUNI,COD_DM,DES_DM,COD_SECC,DES_SECC,COD_BP,DES_BP,ICV_1,ICV_2,ICV_3,ICV_4,NO_CAT,P_ICV1Y2
32,SANTO DOMINGO,07,PEDRO BRAND,01,PEDRO BRAND,02,LOS COROZOS,001,EL CATALÁN,8,12,2,0,9,64.52
32,SANTO DOMINGO,07,PEDRO BRAND,02,LA GUÁYIGA (D. M.).,02,LOS GARCÍA,002,LOS GARCÍA,31,90,80,26,44,44.65
32,SANTO DOMINGO,07,PEDRO BRAND,02,LA GUÁYIGA (D. M.).,04,YACÓ,002,PROYECTO LOS GUARDIAS,13,14,8,0,6,65.85
32,SANTO DOMINGO,07,PEDRO BRAND,02,LA GUÁYIGA (D. M.).,02,LOS GARCÍA,001,BATEY PALAMARA,62,253,172,22,77,53.75
32,SANTO DOMINGO,07,PEDRO BRAND,01,PEDRO BRAND,05,LA POLONIA,002,EL PLATÓN,12,54,11,5,26,61.11
32,SANTO DOMINGO,07,PEDRO BRAND,01,PEDRO BRAND,07,SANTA CRUZ,002,HATO VIEJO,21,38,7,3,8,76.62
32,SANTO DOMINGO,07,PEDRO BRAND,01,PEDRO BRAND,07,SANTA CRUZ,001,SANTA CRUZ,44,117,39,4,36,67.08
32,SANTO DOMINGO,07,PEDRO BRAND,01,PEDRO BRAND,03,SAN MIGUEL,002,MATA DE IGLESIA,8,16,18,2,0,54.55
32,SANTO DOMINGO,07,PEDRO BRAND,03,LA CUABA (D. M.).,01,LA CUABA,001,LA CUABA,199,603,484,99,213,50.19
32,SANTO DOMINGO,07,PEDRO BRAND,01,PEDRO BRAND,01,PEDRO BRAND,001,PEDRO BRAND,361,1947,2917,1925,1410,26.96
32,SANTO DOMINGO,07,PEDRO BRAND,01,PEDRO BRAND,01,PEDRO BRAND,002,LOS COCOS (KILÓMETRO 28),102,491,551,253,215,36.79
32,SANTO DOMINGO,07,PEDRO BRAND,02,LA GUÁYIGA (D. M.).,01,LA GUÁYIGA,001,LA GUÁYIGA,331,1927,2348,1084,1233,32.62
32,SANTO DOMINGO,07,PEDRO BRAND,01,PEDRO BRAND,04,PIEDRA GORDA,002,LA MONTOSA,8,19,11,2,10,54
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,04,ESTORGA,002,MATA LA PIEDRA,27,30,6,1,44,52.78
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,06,BELLA VISTA,004,LA PIÑA,8,14,2,0,11,62.86
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,04,ENJUAGADOR,007,LA PLUMA,32,33,5,1,28,65.66
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,006,LA REFORMA,64,269,170,30,113,51.55
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,02,EL TORO,010,EL MAMEY,54,69,14,1,90,53.95
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,03,KILÓMETRO 36B,001,KILÓMETRO 36B,21,62,33,13,19,56.08
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,04,ENJUAGADOR,008,EL CAJUILITO,62,104,18,4,27,77.21
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,04,ENJUAGADOR,009,EL COQUITO,25,65,16,2,12,75
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,04,ENJUAGADOR,010,LA CULEBRA,1,3,0,0,0,100
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,04,ENJUAGADOR,004,LOS BERROA,47,41,11,0,46,60.69
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,04,ENJUAGADOR,003,BEJUCAL,1,1,0,0,0,100
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,02,EL TORO,009,LA FILIPINA,7,22,6,3,9,61.7
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,02,EL TORO,004,EL MAMÓN,295,864,651,521,221,45.42
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,02,EL TORO,006,LA CORCOBADA (CORCOVADA),12,40,10,0,16,66.67
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,02,EL TORO,002,LA PIEDRA,137,247,45,7,112,70.07
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,02,EL TORO,008,CONCORDIA,14,73,28,9,6,66.92
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,02,EL TORO,001,EL TORO,124,433,257,75,107,55.92
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,02,EL TORO,007,EL VISO,18,22,2,0,17,67.8
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,06,BELLA VISTA,001,BELLA VISTA,48,143,63,20,41,60.63
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,004,VALENTÍN,33,121,68,20,76,48.43
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,010,CERRO CABRA,34,86,23,1,39,65.57
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,015,CAPACITO,42,93,45,3,43,59.73
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,013,POCO AGUA,1,0,0,0,4,20
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,012,SANTA MARÍA,12,28,9,1,1,78.43
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,002,CUENCA,6,9,7,2,7,48.39
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,014,LA PICADORA,14,8,2,0,7,70.97
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,03,LA JOYA,002,LOS BARREROS,11,9,5,1,11,54.05
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,03,LA JOYA,007,EL ALTO,7,20,4,0,8,69.23
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,03,LA JOYA,004,MATA BARRACO,1,0,1,0,18,5
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,03,LA JOYA,011,AHORCA LOS PERROS,0,0,0,0,6,0
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,04,ESTORGA,001,BATEY AMELIA,29,3,0,0,21,60.38
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,04,ESTORGA,004,LA CATALINA,34,46,14,1,31,63.49
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,04,ESTORGA,003,JUANA JICO,3,1,7,1,21,12.12
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,04,ESTORGA,005,ISMAEL JIMÉNEZ O LAS GARZAS,6,56,23,4,9,63.27
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,03,LA JOYA,001,LA JOYA,78,257,155,35,60,57.26
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,03,LA JOYA,010,EL PEJE,67,107,23,5,43,71.02
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,03,LA JOYA,009,LA BATATA,15,13,1,0,35,43.75
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,001,LOS COCOS,28,91,10,2,80,56.4
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,009,LA BARÍAS,45,96,12,1,41,72.31
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,003,LA JAGÜITA,1,2,0,0,0,100
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,06,BELLA VISTA,003,LOS MARENOS,9,55,14,2,0,80
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,06,BELLA VISTA,002,MATA VACA,10,9,8,1,31,32.2
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,007,EL PORRITO O POMITO,8,2,0,0,42,19.23
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,005,LAS PARRAS,27,83,14,1,0,88
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,03,LA JOYA,003,LA GUAMA,7,5,1,0,0,92.31
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,03,LA JOYA,008,EL CACHÓN (LOS CACHONES),1,0,0,0,10,9.09
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,04,ENJUAGADOR,002,LA ESTANCIA,1,1,0,0,0,100
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,02,EL TORO,003,EL FAO,42,88,53,9,24,60.19
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,02,EL TORO,005,LA MUJARRA (MOJARRA),20,67,24,8,38,55.41
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,02,BATEY II,003,HATO VIEJO,24,58,19,3,21,65.6
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,02,BATEY II,002,EL LIMÓN,22,67,20,2,38,59.73
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,02,BATEY II,004,LA GINA,19,70,37,6,15,60.54
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,02,BATEY II,001,BATEY II O HATO VIEJO II,36,71,20,1,56,58.15
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,04,ENJUAGADOR,001,CRUCE DE GUERRA,16,54,21,3,33,55.12
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,011,EL CEA,55,47,8,0,0,92.73
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,04,ENJUAGADOR,005,LA CAOBA,23,69,40,35,16,50.27
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,03,LA JOYA,006,TIERRA BLANCA,37,28,4,4,9,79.27
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,04,ESTORGA,007,ESTORGA,4,9,21,5,15,24.07
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,05,MATA DE PALMA,008,LA GRANJA,23,60,22,1,24,63.85
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,001,GUERRA CENTRO,294,1428,2021,1271,883,29.2
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,02,HATO VIEJO (D. M.).,01,ESTORGA,001,ESTORGA,65,157,91,22,19,62.71
32,SANTO DOMINGO,05,SAN ANTONIO DE GUERRA,01,SAN ANTONIO DE GUERRA,03,LA JOYA,005,SANTA LUCÍA,0,0,1,0,33,0
32,SANTO DOMINGO,03,SANTO DOMINGO NORTE,01,SANTO DOMINGO NORTE,02,LICEY,001,LICEY,82,381,204,48,45,60.92
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,02,MANOGUAYABO,002,CABALLONA,91,350,550,401,384,24.83
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,02,MANOGUAYABO,003,PALAVÉ,239,647,608,170,409,42.74
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,02,MANOGUAYABO,006,BIENVENIDO,103,474,712,306,909,23.04
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,02,MANOGUAYABO,005,HATO NUEVO,179,942,1785,1493,718,21.91
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,02,MANOGUAYABO,004,BUENAS NOCHES,58,439,966,582,452,19.9
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,02,MANOGUAYABO,001,LA CIÉNAGA,151,1116,1799,1183,515,26.6
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,001,SANTO DOMINGO COUNTRY CLUB,240,1238,2328,1645,1620,20.9
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,013,SAN MIGUEL,130,716,1320,1160,1526,17.44
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,015,MANOGUAYABO,56,451,1167,1266,941,13.06
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,016,FINCA DE ENGOMBE,8,33,81,123,49,13.95
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,002,LA ALTAGRACIA,133,846,2164,1539,1344,16.25
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,003,ENGOMBE,142,1048,2485,2252,1374,16.3
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,005,LAS CAOBAS,51,361,1384,2397,649,8.51
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,006,ALAMEDA,34,228,694,583,399,13.52
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,007,ENRIQUILLO,67,532,1445,1295,951,13.96
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,008,BUENOS AIRES DE HERRERA,141,804,1976,1664,1311,16.03
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,009,HERRERA,212,1650,4378,4557,2505,14
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,010,ZONA INDUSTRIAL HERRERA,10,88,324,312,237,10.09
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,012,COSTA VERDE,6,51,113,95,0,21.51
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,011,JUAN PABLO DUARTE,130,1073,2966,2413,2272,13.59
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,004,LA ROSA,25,163,727,846,323,9.02
32,SANTO DOMINGO,02,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,01,SANTO DOMINGO OESTE,014,BAYONA,57,469,1537,1838,2304,8.48
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,02,SAN LUIS (D. M.).,03,EL NARANJO,003,EL CABRETO,26,125,72,28,28,54.12
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,02,CANCINO,002,EL CUATRO,4,25,54,71,9,17.79
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,02,SAN LUIS (D. M.).,04,SAN LUIS,001,EL MUELLE,10,15,5,15,0,55.56
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,02,SAN LUIS (D. M.).,02,SAN ISIDRO,002,SAN ISIDRO ADENTRO,11,78,185,325,204,11.08
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,02,SAN LUIS (D. M.).,03,EL NARANJO,001,BATEY EL NARANJO,102,238,160,32,205,46.13
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,02,SAN LUIS (D. M.).,02,SAN ISIDRO,001,EL BONITO,98,623,1331,795,966,18.91
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,03,MENDOZA,001,LOS PAREDONES,44,316,526,300,23,29.78
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,03,MENDOZA,004,EL VALIENTE,78,330,295,75,0,52.44
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,02,SAN LUIS (D. M.).,03,EL NARANJO,002,EL PUENTE,0,2,1,0,0,66.67
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,02,SAN LUIS (D. M.).,04,SAN LUIS,002,PIRAGUA,51,139,66,30,0,66.43
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,02,SAN LUIS (D. M.).,02,SAN ISIDRO,003,SAN ISIDRO AFUERA,126,571,1189,743,860,19.98
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,03,MENDOZA,002,SAN MIGUEL,67,284,283,220,0,41.1
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,03,MENDOZA,003,LA GRÚA,48,173,346,758,259,13.95
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,02,CANCINO,001,CANCINO ADENTRO,4,3,12,12,0,22.58
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,001,VILLA DUARTE,214,1817,4252,2782,2803,17.11
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,002,ENSANCHE OZAMA,116,648,1028,922,354,24.9
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,003,LOS MINA NORTE,517,3400,6891,5902,2287,20.62
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,004,LOS MINA SUR,433,2778,5995,7145,2272,17.24
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,005,ALMA ROSA,55,374,1092,1424,188,13.69
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,006,LAS AMÉRICAS,76,512,1228,1488,518,15.38
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,007,SANS SOUCÍ,3,49,149,131,198,9.81
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,008,LOS TRES BRAZOS-JARDINES DEL OZAMA,672,3446,6650,5609,3009,21.24
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,009,FARO A COLÓN,74,602,1782,1426,1831,11.83
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,010,LOS MAMEYES,95,814,2147,2644,1969,11.85
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,011,ISABELITA,87,741,2337,2527,1481,11.54
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,012,LOS TRES OJOS,9,94,341,527,130,9.36
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,013,VILLA FARO,77,595,1795,2247,1667,10.53
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,014,MENDOZA,45,250,699,831,231,14.35
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,015,CANCINO,25,186,569,746,100,12.98
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,016,LOS TRINITARIOS,114,675,1309,1020,948,19.4
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,017,EL CACHÓN DE LA RUBIA,63,188,299,446,0,25.2
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,018,CANCINO AFUERA,2,38,77,164,1,14.18
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,019,CANCINO ADENTRO,279,1415,2310,1576,696,26.99
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,020,EL TAMARINDO,635,3280,5977,5702,2136,22.08
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,021,SAN JOSÉ DE MENDOZA,233,1112,2455,1284,889,22.52
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,022,PRADO ORIENTAL,3,14,42,105,0,10.37
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,023,BRISA ORIENTAL,11,75,254,289,0,13.67
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,024,JUAN LÓPEZ,1,4,12,30,0,10.64
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,025,HAINAMOSA,62,619,2105,4706,903,8.11
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,026,EL ALMIRANTE,359,2266,6429,5730,3017,14.75
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,027,LOS FRAILES,382,3062,7014,5127,2321,19.23
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,028,LAS CANAS,98,694,1724,1447,855,16.44
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,02,SAN LUIS (D. M.).,01,SAN LUIS,001,SAN LUIS,362,2239,2931,1206,1632,31.08
32,SANTO DOMINGO,01,SANTO DOMINGO ESTE,01,SANTO DOMINGO ESTE,03,MENDOZA,005,LA UREÑA,575,2696,3473,1354,766,36.9
32,SANTO DOMINGO,03,SANTO DOMINGO NORTE,01,SANTO DOMINGO NORTE,03,SIERRA PRIETA,005,KILÓMETRO 26,36,117,60,6,13,65.95
32,SANTO DOMINGO,03,SANTO DOMINGO NORTE,02,LA VICTORIA (D. M.).,05,LA BOMBA,002,GUAYABO,8,19,8,1,42,34.62
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,007,HONDURAS DEL OESTE,46,64,225,424,0,14.49
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,026,MIRAMAR,1,6,31,51,0,7.87
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,027,TROPICAL METALDOM,0,5,2,13,0,25
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,036,30 DE MAYO,13,97,444,649,0,9.14
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,037,CACIQUE,3,18,39,114,0,12.07
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,039,MATA HAMBRE,10,78,230,301,0,14.22
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,038,CENTRO DE LOS HEROES,0,4,8,19,0,12.9
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,034,NUESTRA SEÑORA DE LA PAZ,15,95,334,550,0,11.07
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,035,GENERAL ANTONIO DUVERGE,0,3,35,64,0,2.94
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,029,ATALA,1,4,10,30,0,11.11
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,028,JARDINES DEL SUR,13,126,411,424,0,14.27
01,DISTRITO NACIONAL,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,01,SANTO DOMINGO DE GUZMÁN,025,BUENOS AIRES (INDEPENDENCIA),93,645,1834,2288,0,15.19
